cycSecs,cycMps,cycGrade,cycRoadType
175,11.22088605,0,0
176,11.04206715,0,0
177,11.17618132,0,0
178,11.26559077,0,0
179,11.35500022,0,0
180,11.53381912,0,0
181,12.15968528,0,0
182,11.8467522,0,0
183,10.72913407,0,0
184,10.14797264,0,0
185,8.672716706,0,0
186,7.912736376,0,0
187,7.68921275,0,0
188,8.091555277,0,0
189,8.315078904,0,0
190,8.940945058,0,0
191,9.924449014,0,0
192,10.9526577,0,0
193,12.20439,0,0
194,13.63494121,0,0
195,14.97608297,0,0
196,16.18311055,0,0
197,16.67486253,0,0
198,17.56895704,0,0
199,18.10541374,0,0
200,18.82068935,0,0
201,19.4465555,0,0
202,20.16183111,0,0
203,20.56417363,0,0
204,20.92181144,0,0
205,21.23474451,0,0
206,21.23474451,0,0
207,21.14533506,0,0
208,21.10063034,0,0
209,21.01122089,0,0
210,21.01122089,0,0
211,21.01122089,0,0
212,21.01122089,0,0
213,21.01122089,0,0
214,21.10063034,0,0
215,21.19003979,0,0
216,21.41356341,0,0
217,21.68179177,0,0
218,21.95002012,0,0
219,22.12883902,0,0
220,22.35236264,0,0
221,22.620591,0,0
222,22.7994099,0,0
223,23.02293352,0,0
224,23.3358666,0,0
225,23.78291385,0,0
226,24.18525638,0,0
227,24.40878001,0,0
228,24.54289418,0,0
229,24.58759891,0,0
230,24.54289418,0,0
231,24.40878001,0,0
232,24.40878001,0,0
233,24.49818946,0,0
234,24.63230363,0,0
235,24.81112254,0,0
236,24.90053199,0,0
237,25.07935089,0,0
238,25.16876034,0,0
239,25.30287451,0,0
240,25.34757924,0,0
241,25.34757924,0,0
242,25.25816979,0,0
243,25.25816979,0,0
244,25.25816979,0,0
245,25.25816979,0,0
246,25.25816979,0,0
247,25.25816979,0,0
248,25.21346506,0,0
249,25.07935089,0,0
250,24.94523671,0,0
251,24.63230363,0,0
252,24.40878001,0,0
253,24.22996111,0,0
254,24.14055166,0,0
255,24.00643748,0,0
256,23.96173276,0,0
257,24.09584693,0,0
258,24.14055166,0,0
259,24.18525638,0,0
260,24.18525638,0,0
261,24.05114221,0,0
262,23.8723233,0,0
263,23.6935044,0,0
264,23.5146855,0,0
265,23.29116188,0,0
266,23.42527605,0,0
267,23.24645715,0,0
268,23.20175243,0,0
269,23.11234297,0,0
270,23.02293352,0,0
271,23.06763825,0,0
272,23.1570477,0,0
273,23.29116188,0,0
274,23.46998078,0,0
275,23.6935044,0,0
276,23.91702803,0,0
277,24.14055166,0,0
278,24.54289418,0,0
279,24.76641781,0,0
280,24.85582726,0,0
281,25.03464616,0,0
282,25.03464616,0,0
283,24.94523671,0,0
284,24.67700836,0,0
285,24.36407528,0,0
286,23.96173276,0,0
287,23.46998078,0,0
288,23.02293352,0,0
289,23.02293352,0,0
290,23.02293352,0,0
291,22.84411462,0,0
292,22.39706737,0,0
293,22.35236264,0,0
294,22.39706737,0,0
295,22.35236264,0,0
296,22.17354374,0,0
297,22.12883902,0,0
298,22.12883902,0,0
299,22.12883902,0,0
300,21.95002012,0,0
301,21.72649649,0,0
302,21.50297286,0,0
303,21.10063034,0,0
304,20.60887836,0,0
305,20.11712638,0,0
306,19.58066968,0,0
307,19.04421297,0,0
308,18.552461,0,0
309,18.01600429,0,0
310,17.21131924,0,0
311,16.54074836,0,0
312,15.7360633,0,0
313,15.11019715,0,0
314,14.52903572,0,0
315,14.08198847,0,0
316,13.67964594,0,0
317,13.63494121,0,0
318,13.41141759,0,0
319,12.96437033,0,0
320,12.29379945,0,0
321,11.08677187,0,0
322,9.611515937,0,0
323,8.985649783,0,0
324,8.53860253,0,0
325,8.270374179,0,0
326,7.599803299,0,0
327,6.92923242,0,0
328,5.588090661,0,0
329,4.828110331,0,0
330,3.576378023,0,0
331,2.101122089,0,0
332,0.625866154,0,0
333,0,0,0
334,0,0,0
335,0,0,0
336,0,0,0
337,0,0,0
338,0,0,0
339,0,0,0
340,0,0,0
341,0,0,0
342,0,0,0
343,0,0,0
344,0,0,0
345,0,0,0
346,0,0,0
347,0.447047253,0,0
348,1.922303187,0,0
349,3.397559122,0,0
350,4.872815057,0,0
351,6.348070991,0,0
352,7.733917475,0,0
353,8.940945058,0,0
354,10.05856319,0,0
355,10.59501989,0,0
356,11.26559077,0,0
357,11.89145693,0,0
358,12.56202781,0,0
359,13.41141759,0,0
360,13.76905539,0,0
361,14.12669319,0,0
362,14.35021682,0,0
363,14.66314989,0,0
364,15.0207877,0,0
365,15.42313022,0,0
366,15.46783495,0,0
367,15.60194913,0,0
368,15.5572444,0,0
369,15.42313022,0,0
370,15.51253968,0,0
371,15.87017748,0,0
372,16.0937011,0,0
373,16.0937011,0,0
374,16.0937011,0,0
375,16.0937011,0,0
376,16.0937011,0,0
377,16.0937011,0,0
378,16.13840583,0,0
379,16.27252001,0,0
380,16.31722473,0,0
381,16.27252001,0,0
382,16.0937011,0,0
383,15.69135858,0,0
384,15.24431132,0,0
385,14.97608297,0,0
386,14.03728374,0,0
387,12.96437033,0,0
388,11.4891144,0,0
389,10.28208682,0,0
390,9.075059234,0,0
391,7.823326926,0,0
392,6.482185167,0,0
393,5.364567035,0,0
394,3.8893111,0,0
395,2.414055166,0,0
396,0.938799231,0,0
397,0,0,0
398,0,0,0
399,0,0,0
400,0,0,0
401,0,0,0
402,0,0,0
403,1.162322858,0,0
404,2.637578792,0,0
405,4.112834727,0,0
406,5.588090661,0,0
407,7.063346596,0,0
408,8.53860253,0,0
409,10.01385846,0,0
410,11.17618132,0,0
411,11.44440967,0,0
412,12.29379945,0,0
413,12.96437033,0,0
414,13.41141759,0,0
415,13.45612231,0,0
416,13.41141759,0,0
417,13.27730341,0,0
418,13.09848451,0,0
419,12.87496088,0,0
420,12.51732308,0,0
421,11.17618132,0,0
422,9.700925388,0,0
423,8.225669453,0,0
424,6.750413519,0,0
425,5.275157584,0,0
426,3.79990165,0,0
427,2.324645715,0,0
428,0.84938978,0,0
429,0,0,0
430,0,0,0
431,0,0,0
432,0,0,0
433,0,0,0
434,0,0,0
435,0,0,0
436,0,0,0
437,0,0,0
438,0,0,0
439,0,0,0
440,0,0,0
441,0,0,0
442,0,0,0
443,0,0,0
444,0,0,0
445,0,0,0
446,0,0,0
447,0,0,0
448,1.475255935,0,0
449,2.950511869,0,0
450,4.425767804,0,0
451,5.901023738,0,0
452,7.376279673,0,0
453,8.851535607,0,0
454,10.32679154,0,0
455,11.80204748,0,0
456,12.42791363,0,0
457,13.00907506,0,0
458,14.08198847,0,0
459,14.75255935,0,0
460,15.0207877,0,0
461,15.5572444,0,0
462,15.69135858,0,0
463,15.9148822,0,0
464,16.13840583,0,0
465,16.0937011,0,0
466,16.13840583,0,0
467,16.18311055,0,0
468,16.0937011,0,0
469,15.95958693,0,0
470,16.0937011,0,0
471,16.0937011,0,0
472,15.9148822,0,0
473,15.87017748,0,0
474,15.82547275,0,0
475,15.7360633,0,0
476,15.7360633,0,0
477,15.7360633,0,0
478,15.7360633,0,0
479,15.7360633,0,0
480,15.7360633,0,0
481,15.64665385,0,0
482,15.69135858,0,0
483,15.7360633,0,0
484,15.87017748,0,0
485,15.7360633,0,0
486,15.64665385,0,0
487,15.64665385,0,0
488,15.64665385,0,0
489,15.5572444,0,0
490,15.46783495,0,0
491,15.42313022,0,0
492,14.97608297,0,0
493,14.30551209,0,0
494,13.45612231,0,0
495,12.51732308,0,0
496,11.39970495,0,0
497,10.05856319,0,0
498,8.851535607,0,0
499,7.376279673,0,0
500,5.901023738,0,0
501,4.604586705,0,0
502,3.218740221,0,0
503,1.788189012,0,0
504,0.447047253,0,0
505,0,0,0
506,0,0,0
507,0,0,0
508,0,0,0
509,0,0,0
510,0,0,0
511,0.536456703,0,0
512,1.564665385,0,0
513,2.458759891,0,0
514,2.905807144,0,0
515,3.79990165,0,0
516,4.291653628,0,0
517,4.693996155,0,0
518,5.319862309,0,0
519,6.258661541,0,0
520,7.152756046,0,0
521,7.912736376,0,0
522,8.493897805,0,0
523,8.985649783,0,0
524,9.387992311,0,0
525,9.835039564,0,0
526,10.28208682,0,0
527,10.63972462,0,0
528,10.9526577,0,0
529,11.1314766,0,0
530,11.17618132,0,0
531,11.17618132,0,0
532,11.17618132,0,0
533,11.17618132,0,0
534,11.17618132,0,0
535,11.17618132,0,0
536,11.44440967,0,0
537,11.53381912,0,0
538,11.62322858,0,0
539,11.44440967,0,0
540,11.26559077,0,0
541,11.17618132,0,0
542,11.17618132,0,0
543,11.17618132,0,0
544,10.90795297,0,0
545,10.32679154,0,0
546,8.851535607,0,0
547,7.376279673,0,0
548,5.901023738,0,0
549,4.425767804,0,0
550,2.950511869,0,0
551,1.475255935,0,0
552,0,0,0
553,0,0,0
554,0,0,0
555,0,0,0
556,0,0,0
557,0,0,0
558,0,0,0
559,0,0,0
560,0,0,0
561,0,0,0
562,0,0,0
563,0,0,0
564,0,0,0
565,0,0,0
566,0,0,0
567,0,0,0
568,0,0,0
569,1.475255935,0,0
570,2.950511869,0,0
571,4.425767804,0,0
572,5.811614288,0,0
573,6.526889892,0,0
574,7.152756046,0,0
575,7.599803299,0,0
576,7.599803299,0,0
577,7.599803299,0,0
578,7.823326926,0,0
579,7.912736376,0,0
580,7.912736376,0,0
581,7.823326926,0,0
582,7.599803299,0,0
583,7.555098574,0,0
584,7.420984398,0,0
585,7.599803299,0,0
586,7.644508024,0,0
587,7.599803299,0,0
588,7.420984398,0,0
589,7.376279673,0,0
590,7.376279673,0,0
591,7.420984398,0,0
592,7.599803299,0,0
593,7.868031651,0,0
594,8.270374179,0,0
595,8.583307256,0,0
596,9.030354508,0,0
597,9.387992311,0,0
598,9.432697036,0,0
599,9.477401761,0,0
600,9.656220663,0,0
601,9.835039564,0,0
602,10.01385846,0,0
603,10.05856319,0,0
604,10.05856319,0,0
605,10.05856319,0,0
606,10.14797264,0,0
607,10.59501989,0,0
608,11.22088605,0,0
609,11.62322858,0,0
610,11.8467522,0,0
611,12.07027583,0,0
612,11.6679333,0,0
613,10.19267737,0,0
614,8.717421431,0,0
615,7.242165497,0,0
616,5.766909562,0,0
617,4.291653628,0,0
618,2.816397693,0,0
619,1.341141759,0,0
620,0,0,0
621,0,0,0
622,0,0,0
623,0,0,0
624,0,0,0
625,0,0,0
626,0,0,0
627,0,0,0
628,0,0,0
629,0,0,0
630,0,0,0
631,0,0,0
632,0,0,0
633,0,0,0
634,0,0,0
635,0,0,0
636,0,0,0
637,0,0,0
638,0,0,0
639,0,0,0
640,0,0,0
641,0,0,0
642,0,0,0
643,0,0,0
644,0,0,0
645,0,0,0
646,0.894094506,0,0
647,2.011712638,0,0
648,3.486968573,0,0
649,4.55988198,0,0
650,5.588090661,0,0
651,6.258661541,0,0
652,6.839822969,0,0
653,7.823326926,0,0
654,8.762126157,0,0
655,9.387992311,0,0
656,9.924449014,0,0
657,10.41620099,0,0
658,10.9526577,0,0
659,11.3102955,0,0
660,11.44440967,0,0
661,11.62322858,0,0
662,11.6679333,0,0
663,11.71263803,0,0
664,11.71263803,0,0
665,11.80204748,0,0
666,11.8467522,0,0
667,11.8467522,0,0
668,11.62322858,0,0
669,11.39970495,0,0
670,10.55031517,0,0
671,9.566811212,0,0
672,8.270374179,0,0
673,7.331574947,0,0
674,6.482185167,0,0
675,5.185748134,0,0
676,3.8893111,0,0
677,2.592874067,0,0
678,1.564665385,0,0
679,0.894094506,0,0
680,0,0,0
681,0,0,0
682,0,0,0
683,0,0,0
684,0,0,0
685,0,0,0
686,0,0,0
687,0,0,0
688,0,0,0
689,0,0,0
690,0,0,0
691,0,0,0
692,0,0,0
693,0,0,0
694,0.625866154,0,0
695,1.475255935,0,0
696,1.967007913,0,0
697,2.905807144,0,0
698,4.112834727,0,0
699,5.051633958,0,0
700,6.035137914,0,0
701,6.526889892,0,0
702,7.331574947,0,0
703,7.465689123,0,0
704,7.376279673,0,0
705,7.376279673,0,0
706,8.136260003,0,0
707,8.583307256,0,0
708,8.985649783,0,0
709,9.611515937,0,0
710,10.05856319,0,0
711,10.05856319,0,0
712,9.879744289,0,0
713,10.14797264,0,0
714,10.41620099,0,0
715,10.50561044,0,0
716,10.05856319,0,0
717,9.656220663,0,0
718,9.164468684,0,0
719,8.046850552,0,0
720,6.705708793,0,0
721,5.364567035,0,0
722,4.023425276,0,0
723,2.771692968,0,0
724,2.011712638,0,0
725,1.341141759,0,0
726,0.938799231,0,0
727,0.223523626,0,0
728,0.223523626,0,0
729,1.430551209,0,0
730,2.905807144,0,0
731,4.291653628,0,0
732,5.588090661,0,0
733,6.258661541,0,0
734,7.152756046,0,0
735,8.046850552,0,0
736,8.762126157,0,0
737,9.611515937,0,0
738,10.32679154,0,0
739,10.9526577,0,0
740,11.39970495,0,0
741,11.8467522,0,0
742,12.11498055,0,0
743,12.33850418,0,0
744,12.47261836,0,0
745,12.65143726,0,0
746,12.78555143,0,0
747,12.78555143,0,0
748,12.65143726,0,0
749,12.60673253,0,0
750,12.51732308,0,0
751,12.29379945,0,0
752,11.98086638,0,0
753,11.39970495,0,0
754,10.50561044,0,0
755,9.611515937,0,0
756,8.493897805,0,0
757,7.376279673,0,0
758,6.661004068,0,0
759,5.588090661,0,0
760,4.202244177,0,0
761,2.771692968,0,0
762,1.341141759,0,0
763,0.670570879,0,0
764,0.670570879,0,0
765,0.223523626,0,0
766,0,0,0
767,1.341141759,0,0
768,2.816397693,0,0
769,4.291653628,0,0
770,5.766909562,0,0
771,7.063346596,0,0
772,7.823326926,0,0
773,8.225669453,0,0
774,8.717421431,0,0
775,9.253878135,0,0
776,9.835039564,0,0
777,10.37149627,0,0
778,11.17618132,0,0
779,11.8467522,0,0
780,12.29379945,0,0
781,12.51732308,0,0
782,12.65143726,0,0
783,12.91966561,0,0
784,12.91966561,0,0
785,12.91966561,0,0
786,12.87496088,0,0
787,12.74084671,0,0
788,12.65143726,0,0
789,12.65143726,0,0
790,12.65143726,0,0
791,12.60673253,0,0
792,12.33850418,0,0
793,12.29379945,0,0
794,12.29379945,0,0
795,12.29379945,0,0
796,12.29379945,0,0
797,12.29379945,0,0
798,12.29379945,0,0
799,12.33850418,0,0
800,12.51732308,0,0
801,12.74084671,0,0
802,13.41141759,0,0
803,13.85846484,0,0
804,14.30551209,0,0
805,14.75255935,0,0
806,14.75255935,0,0
807,15.0207877,0,0
808,15.1996066,0,0
809,15.33372077,0,0
810,15.28901605,0,0
811,15.1996066,0,0
812,15.1996066,0,0
813,15.15490187,0,0
814,15.0207877,0,0
815,14.79726407,0,0
816,14.75255935,0,0
817,14.52903572,0,0
818,14.30551209,0,0
819,14.26080737,0,0
820,14.12669319,0,0
821,14.08198847,0,0
822,13.67964594,0,0
823,13.41141759,0,0
824,13.36671286,0,0
825,13.36671286,0,0
826,13.36671286,0,0
827,13.36671286,0,0
828,13.23259869,0,0
829,13.18789396,0,0
830,13.18789396,0,0
831,13.09848451,0,0
832,12.91966561,0,0
833,12.60673253,0,0
834,12.38320891,0,0
835,12.07027583,0,0
836,11.39970495,0,0
837,10.59501989,0,0
838,9.835039564,0,0
839,9.164468684,0,0
840,8.583307256,0,0
841,8.583307256,0,0
842,8.985649783,0,0
843,9.343287585,0,0
844,9.566811212,0,0
845,9.835039564,0,0
846,10.10326792,0,0
847,10.37149627,0,0
848,10.72913407,0,0
849,11.17618132,0,0
850,11.62322858,0,0
851,11.89145693,0,0
852,11.89145693,0,0
853,11.98086638,0,0
854,12.07027583,0,0
855,12.15968528,0,0
856,12.42791363,0,0
857,12.56202781,0,0
858,12.87496088,0,0
859,12.91966561,0,0
860,12.96437033,0,0
861,13.00907506,0,0
862,12.96437033,0,0
863,12.56202781,0,0
864,12.29379945,0,0
865,12.07027583,0,0
866,11.53381912,0,0
867,11.17618132,0,0
868,10.9526577,0,0
869,11.08677187,0,0
870,11.22088605,0,0
871,11.39970495,0,0
872,11.4891144,0,0
873,11.71263803,0,0
874,12.0255711,0,0
875,12.29379945,0,0
876,12.42791363,0,0
877,12.69614198,0,0
878,12.96437033,0,0
879,13.05377978,0,0
880,13.00907506,0,0
881,12.96437033,0,0
882,12.91966561,0,0
883,12.74084671,0,0
884,12.56202781,0,0
885,12.51732308,0,0
886,12.51732308,0,0
887,12.33850418,0,0
888,12.15968528,0,0
889,11.89145693,0,0
890,12.07027583,0,0
891,12.29379945,0,0
892,12.42791363,0,0
893,12.51732308,0,0
894,12.42791363,0,0
895,12.51732308,0,0
896,12.51732308,0,0
897,12.51732308,0,0
898,12.38320891,0,0
899,12.24909473,0,0
900,12.0255711,0,0
901,11.89145693,0,0
902,11.8467522,0,0
903,11.8467522,0,0
904,11.8467522,0,0
905,11.75734275,0,0
906,11.71263803,0,0
907,11.71263803,0,0
908,11.57852385,0,0
909,11.44440967,0,0
910,11.44440967,0,0
911,11.57852385,0,0
912,11.53381912,0,0
913,11.39970495,0,0
914,10.99736242,0,0
915,10.50561044,0,0
916,9.924449014,0,0
917,9.656220663,0,0
918,9.656220663,0,0
919,9.700925388,0,0
920,10.10326792,0,0
921,10.46090572,0,0
922,10.72913407,0,0
923,10.81854352,0,0
924,10.90795297,0,0
925,11.1314766,0,0
926,11.22088605,0,0
927,11.26559077,0,0
928,11.3102955,0,0
929,11.39970495,0,0
930,11.26559077,0,0
931,11.17618132,0,0
932,11.17618132,0,0
933,11.17618132,0,0
934,11.04206715,0,0
935,10.9526577,0,0
936,10.86324825,0,0
937,10.86324825,0,0
938,10.9526577,0,0
939,11.17618132,0,0
940,11.17618132,0,0
941,10.99736242,0,0
942,10.99736242,0,0
943,10.77383879,0,0
944,10.9526577,0,0
945,11.22088605,0,0
946,11.44440967,0,0
947,11.22088605,0,0
948,10.72913407,0,0
949,9.835039564,0,0
950,8.985649783,0,0
951,7.555098574,0,0
952,6.079842639,0,0
953,4.604586705,0,0
954,3.12933077,0,0
955,1.654074836,0,0
956,0.178818901,0,0
957,0,0,0
958,0,0,0
959,0,0,0
960,0.894094506,0,0
961,2.36935044,0,0
962,3.844606375,0,0
963,5.319862309,0,0
964,6.795118244,0,0
965,7.823326926,0,0
966,8.315078904,0,0
967,8.940945058,0,0
968,9.432697036,0,0
969,9.835039564,0,0
970,10.28208682,0,0
971,10.9526577,0,0
972,11.75734275,0,0
973,12.29379945,0,0
974,12.56202781,0,0
975,12.69614198,0,0
976,12.74084671,0,0
977,12.74084671,0,0
978,12.74084671,0,0
979,12.38320891,0,0
980,12.29379945,0,0
981,12.15968528,0,0
982,11.98086638,0,0
983,11.8467522,0,0
984,11.62322858,0,0
985,11.4891144,0,0
986,11.26559077,0,0
987,10.72913407,0,0
988,9.835039564,0,0
989,9.611515937,0,0
990,9.611515937,0,0
991,9.745630113,0,0
992,10.05856319,0,0
993,10.28208682,0,0
994,10.19267737,0,0
995,10.19267737,0,0
996,10.28208682,0,0
997,10.14797264,0,0
998,10.14797264,0,0
999,10.14797264,0,0
1000,10.50561044,0,0
1001,10.72913407,0,0
1002,10.99736242,0,0
1003,11.08677187,0,0
1004,11.22088605,0,0
1005,11.39970495,0,0
1006,11.44440967,0,0
1007,11.39970495,0,0
1008,11.17618132,0,0
1009,10.77383879,0,0
1010,10.59501989,0,0
1011,10.37149627,0,0
1012,10.23738209,0,0
1013,10.05856319,0,0
1014,9.835039564,0,0
1015,9.656220663,0,0
1016,9.164468684,0,0
1017,7.823326926,0,0
1018,6.348070991,0,0
1019,4.872815057,0,0
1020,3.397559122,0,0
1021,1.922303187,0,0
1022,0.447047253,0,0
1023,0,0,0
1024,0,0,0
1025,0,0,0
1026,0,0,0
1027,0,0,0
1028,0,0,0
1029,0,0,0
1030,0,0,0
1031,0,0,0
1032,0,0,0
1033,0,0,0
1034,0,0,0
1035,0,0,0
1036,0,0,0
1037,0,0,0
1038,0,0,0
1039,0,0,0
1040,0,0,0
1041,0,0,0
1042,0,0,0
1043,0,0,0
1044,0,0,0
1045,0,0,0
1046,0,0,0
1047,0,0,0
1048,0,0,0
1049,0,0,0
1050,0,0,0
1051,0,0,0
1052,0,0,0
1053,0.536456703,0,0
1054,1.788189012,0,0
1055,3.263444946,0,0
1056,4.738700881,0,0
1057,6.213956815,0,0
1058,7.599803299,0,0
1059,8.270374179,0,0
1060,8.940945058,0,0
1061,9.745630113,0,0
1062,10.28208682,0,0
1063,10.72913407,0,0
1064,11.08677187,0,0
1065,11.44440967,0,0
1066,11.8467522,0,0
1067,11.98086638,0,0
1068,12.24909473,0,0
1069,12.47261836,0,0
1070,12.65143726,0,0
1071,12.51732308,0,0
1072,12.29379945,0,0
1073,12.07027583,0,0
1074,12.07027583,0,0
1075,11.75734275,0,0
1076,10.9526577,0,0
1077,10.05856319,0,0
1078,9.611515937,0,0
1079,9.20917341,0,0
1080,8.046850552,0,0
1081,6.705708793,0,0
1082,5.498681211,0,0
1083,4.962224507,0,0
1084,4.738700881,0,0
1085,4.470472529,0,0
1086,4.246948902,0,0
1087,4.068130001,0,0
1088,3.8893111,0,0
1089,3.844606375,0,0
1090,3.934015825,0,0
1091,4.023425276,0,0
1092,3.8893111,0,0
1093,3.844606375,0,0
1094,3.576378023,0,0
1095,3.12933077,0,0
1096,2.235236264,0,0
1097,1.877598462,0,0
1098,1.162322858,0,0
1099,0.447047253,0,0
1100,0,0,0
1101,0.044704725,0,0
1102,0.268228352,0,0
1103,0.715275605,0,0
1104,1.60937011,0,0
1105,3.084626045,0,0
1106,4.470472529,0,0
1107,5.722204837,0,0
1108,6.258661541,0,0
1109,6.482185167,0,0
1110,7.152756046,0,0
1111,8.091555277,0,0
1112,8.940945058,0,0
1113,9.387992311,0,0
1114,9.477401761,0,0
1115,9.522106487,0,0
1116,9.566811212,0,0
1117,9.700925388,0,0
1118,10.05856319,0,0
1119,10.28208682,0,0
1120,10.63972462,0,0
1121,10.9526577,0,0
1122,11.17618132,0,0
1123,11.1314766,0,0
1124,11.08677187,0,0
1125,11.17618132,0,0
1126,11.35500022,0,0
1127,11.53381912,0,0
1128,11.62322858,0,0
1129,11.80204748,0,0
1130,11.89145693,0,0
1131,12.0255711,0,0
1132,12.07027583,0,0
1133,12.07027583,0,0
1134,12.07027583,0,0
1135,12.0255711,0,0
1136,11.98086638,0,0
1137,11.98086638,0,0
1138,11.8467522,0,0
1139,11.80204748,0,0
1140,11.62322858,0,0
1141,11.39970495,0,0
1142,10.99736242,0,0
1143,10.50561044,0,0
1144,9.611515937,0,0
1145,8.940945058,0,0
1146,7.823326926,0,0
1147,7.152756046,0,0
1148,6.258661541,0,0
1149,4.783405606,0,0
1150,3.308149671,0,0
1151,1.832893737,0,0
1152,0.357637802,0,0
1153,0,0,0
1154,0,0,0
1155,0,0,0
1156,0,0,0
1157,0,0,0
1158,0,0,0
1159,0,0,0
1160,0,0,0
1161,0,0,0
1162,0,0,0
1163,0,0,0
1164,0,0,0
1165,0,0,0
1166,0,0,0
1167,0,0,0
1168,0,0,0
1169,0.938799231,0,0
1170,2.414055166,0,0
1171,3.8893111,0,0
1172,5.364567035,0,0
1173,6.839822969,0,0
1174,8.315078904,0,0
1175,9.432697036,0,0
1176,10.28208682,0,0
1177,10.50561044,0,0
1178,10.28208682,0,0
1179,10.05856319,0,0
1180,8.940945058,0,0
1181,7.465689123,0,0
1182,5.990433189,0,0
1183,4.515177254,0,0
1184,3.03992132,0,0
1185,1.564665385,0,0
1186,0.089409451,0,0
1187,0,0,0
1188,0,0,0
1189,0,0,0
1190,0,0,0
1191,0,0,0
1192,0,0,0
1193,0,0,0
1194,0,0,0
1195,0,0,0
1196,0,0,0
1197,0.089409451,0,0
1198,0.670570879,0,0
1199,1.564665385,0,0
1200,2.905807144,0,0
1201,4.381063078,0,0
1202,5.364567035,0,0
1203,5.766909562,0,0
1204,5.811614288,0,0
1205,5.632795386,0,0
1206,5.722204837,0,0
1207,5.856319013,0,0
1208,5.856319013,0,0
1209,6.258661541,0,0
1210,6.92923242,0,0
1211,7.599803299,0,0
1212,8.315078904,0,0
1213,8.806830882,0,0
1214,9.387992311,0,0
1215,9.611515937,0,0
1216,9.745630113,0,0
1217,9.745630113,0,0
1218,9.611515937,0,0
